id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,Interaction count
10229,RobCottingham,10,19240,5760,3068,517,591,66.9563016247,60-69,770,7,77,89,166,166,77,89,6,2.377986966,3328.8654314775,0.1295020171,0.1035779482,0.2778079,0,59,5.300129712117752E-4,5.284374E-4,5.348474E-4,182,11
11600,markblevis,10,14208,3170,1595,228,141,65.2577057406,60-69,753,7,81,59,140,140,81,59,6,2.5445329471,8866.8789986339,0.1427217842,0.100668037,0.29220778,0,59,7.270279387056278E-4,5.555367E-4,5.622754E-4,175,38
415583,Axell,10,9205,2342,955,62,269,67.2913465189,60-69,686,5,2,2,4,4,2,2,6,3.1538461538,471.5,1.7990370091669125E-4,0.0833333333,0.16666667,42,307,0.0011967809,2.0324514E-5,2.0571053E-5,197,1
805084,JordonCooper,10,23807,2324,754,115,1655,55.9219115121,50-59,774,8,38,31,69,69,38,31,7,2.7121650978,750.9370129908,0.0465946716,0.1165814152,0.29374057,0,59,2.743269977467165E-4,2.642187E-4,2.674237E-4,25,78
1307791,kady,10,130375,27106,3129,1792,39,72.812631238,70-79,969,10,1103,179,1282,1282,1103,179,6,2.2480086894,122749.969560213,1,0.0331595465,0.057764646,0,59,0.0068085418,0.0074794213,0.0074878633,175,2529
1771481,mmeija,10,1937,123,316,8,1,28.6749076079,20-29,440,6,1,4,5,5,1,4,7,3.1097031137,7.4636253718,2.2887075842316563E-4,0.1,0.25,0,59,5.918003881060458E-5,1.3549677E-5,1.3714035E-5,147,0
2183601,dougsymington,10,22834,2234,1123,130,4282,52.7847785255,50-59,729,7,33,30,63,63,33,30,6,2.5673425054,2722.9689724317,0.0497629415,0.0742447517,0.3857143,0,59,2.3307310464338335E-4,2.303445E-4,2.3313859E-4,77,7
3567831,sleslie,10,26410,1837,436,226,1271,54.4065863925,50-59,769,8,8,5,13,13,8,5,7,3.301230992,53.5005135838,0.0023137794,0.0512820513,0.18055555,0,59,9.341181932559288E-5,6.0973543E-5,6.171316E-5,182,5
3847661,matttbastard,10,38769,4116,4528,364,148,52.5175702616,50-59,782,8,136,167,303,303,136,167,6,2.1929761043,17971.6760532487,0.2111049008,0.0704216117,0.208341,0,59,8.266381558803408E-4,9.281528E-4,9.394114E-4,77,8
5262391,ctoverdrive,10,22866,1815,1365,102,577,56.1155236418,50-59,755,8,15,19,34,34,15,19,7,2.9105720492,546.2104542822,0.0096244491,0.0704099822,0.2228261,0,59,1.3241229115772618E-4,1.0839741E-4,1.0971228E-4,175,12
5661632,Nelson_Camara,10,759,87,131,2,0,36.2204923273,30-39,497,5,1,1,2,2,1,1,0,0,0,8.095914281419891E-5,0,0,135,306,3.177448371356425E-4,1.3549677E-5,1.3714035E-5,130,9
5748362,Senturion,10,10214,631,775,31,197,54.0183461108,50-59,748,7,6,10,16,16,6,10,6,2.7443881245,67.3714127019,0.0027881275,0.1416666667,0.30128205,0,59,7.431542444204725E-5,4.742387E-5,4.799912E-5,175,12
6038862,draymaker,10,1895,523,875,9,20,42.170339424,40-49,662,5,35,53,88,88,35,53,7,2.6125995655,403.6710714742,0.0686496574,0.1199059561,0.32142857,0,59,4.548601442939678E-4,2.4389417E-4,2.4685264E-4,175,8
6167332,oliveridley,10,11885,939,837,54,46,59.6492763514,50-59,741,7,65,70,135,135,65,70,6,2.320782042,5748.1989596176,0.0998196368,0.080983969,0.23919372,0,59,3.599012693815314E-4,4.4713932E-4,4.5256317E-4,77,39
6237632,ink_slinger,10,26697,1589,186,124,45,44.5534897923,40-49,735,7,10,16,26,26,10,16,7,2.7994207096,207.169691933,0.0145324388,0.1723076923,0.35064936,0,59,1.516095790152298E-4,7.452322E-5,7.542719E-5,175,3
6424072,kerfluffer,10,12519,290,272,12,106,,,732,8,10,6,16,16,10,6,7,2.9015206372,6.1742559432,0.0272637332,0.2166666667,0.51282054,0,59,1.361803790180546E-4,7.452322E-5,7.542719E-5,175,3
6563122,BenWest,10,11536,3924,2420,198,134,68.6827304074,60-69,780,8,219,101,320,320,219,101,6,2.3349022448,24332.8430566408,0.2312470099,0.0663695141,0.14638622,0,59,0.001107124,0.0014904644,0.0014879728,182,179
6894272,thekyleguy,10,13757,1413,1275,72,1773,46.8805022448,40-49,730,7,42,62,104,104,42,62,6,2.3845039826,4208.793965184,0.0400354281,0.0783233757,0.24393584,0,59,2.1962326260083082E-4,2.9131805E-4,2.9485175E-4,25,37
7075582,trasie,10,11634,1139,675,72,129,50.0658787157,50-59,701,7,33,40,73,73,33,40,6,2.4996379435,1756.2355125087,0.056597018,0.1105403349,0.32202113,0,59,2.2135208117487654E-4,2.303445E-4,2.3313859E-4,175,6
7123892,Sask_NDP,10,2022,3436,1976,127,19,53.9337025529,50-59,741,5,267,164,431,431,267,164,6,2.2729905865,31110.087654915,0.3319950933,0.0720552528,0.18689078,0,59,0.0013219867,0.0018156567,0.0018171096,25,184
7417792,WernerPatels,10,26849,763,457,47,0,48.8561742337,40-49,740,8,38,36,74,74,38,36,7,2.7784214337,546.9673200781,0.0340194684,0.0973713439,0.18323638,0,59,2.5782452135023217E-4,2.642187E-4,2.674237E-4,175,8
7491592,NailaJ,10,129431,2753,1274,180,923,55.8302590213,50-59,844,10,15,16,31,31,15,16,6,2.8439536568,479.7945890848,0.0265541684,0.147311828,0.33666667,0,59,1.9572185188180218E-4,1.0839741E-4,1.0971228E-4,175,13
7727422,brashley46,10,8612,245,300,10,48,41.2374981314,40-49,608,7,15,30,45,45,15,30,6,2.528602462,92.262755185,0.0283763126,0.1868686869,0.51336896,0,59,1.060665384966802E-4,1.0839741E-4,1.0971228E-4,25,1
7950242,sergioragone,10,39732,3892,889,113,573,64.4612318331,60-69,787,8,10,3,13,13,10,3,4,2.2307692308,1054.6666666667,8.439797387354388E-4,0.0384615385,0.08181818,42,307,0.0036135496,7.452322E-5,4.1142106E-5,197,47
8329682,CapnAllegra,10,28212,979,602,41,75,54.149353949,50-59,781,8,3,3,6,6,3,3,8,3.6368573497,13.7547456354,0.0010006129,0,0,0,59,8.097554204140104E-5,2.7099353E-5,2.742807E-5,175,3
8384152,iMenna29,10,21120,1014,869,12,227,56.0484225312,50-59,754,8,0,0,0,0,0,0,0,0,0,0,0,0,73,167,4.766339181938244E-5,0,0,65,2
8642882,Sanlin,10,59434,1041,1666,49,447,41.8135364716,40-49,736,9,6,17,23,23,6,17,6,2.9087617668,466.921239542,0.0060112386,0.0652173913,0.10526316,0,59,9.492631919910852E-5,4.742387E-5,4.799912E-5,77,0
10711672,cmkl,10,3828,643,802,47,83,53.8905223685,50-59,677,6,67,112,179,179,67,112,6,2.368211441,3934.2514160939,0.1022445796,0.0777101249,0.23309678,0,59,3.8551741601560314E-4,4.60689E-4,4.6627718E-4,182,17
11267302,ajproc,10,87820,2396,1698,131,845,59.7218870682,50-59,796,10,16,12,28,28,16,12,7,2.9304851557,706.2634591164,0.009133553,0.0740740741,0.21315789,0,59,1.2926342618912266E-4,1.1517225E-4,1.16569296E-4,175,21
11275512,nicsticks,10,2778,51,28,2,1,24.7779454204,20-29,552,5,0,0,0,0,0,0,0,0,0,0,0,0,132,300,4.766339181938244E-5,0,0,124,0
11314672,kshaidle,10,42363,11184,12306,389,52,71.2121311386,70-79,787,9,75,81,156,156,75,81,6,2.3895727734,10908.4505134066,0.052862011,0.0385442514,0.2282445,0,59,3.9511652621176203E-4,5.148877E-4,5.211333E-4,175,54
11423372,greg_elmer,10,6465,1339,590,108,8,51.4913928145,50-59,699,7,78,65,143,143,78,65,6,2.4417089066,1041.7211362652,0.1734410908,0.1536984143,0.34955752,0,59,9.402443606709113E-4,5.352122E-4,5.4170436E-4,175,21
11435092,weinreporter,10,14387,4233,3193,293,104,65.7187413149,60-69,710,6,0,0,0,0,0,0,0,0,0,0,0,0,104,232,4.766339181938244E-5,0,0,93,1
11582802,JonSThompson,10,498,260,296,15,31,43.288435468,40-49,612,4,16,13,29,29,16,13,7,2.9123823316,190.5224303069,0.0149815792,0.1022167488,0.26666668,0,59,1.2556493761562015E-4,1.1517225E-4,1.16569296E-4,77,24
12034642,davidakin,10,51985,17777,3063,1222,122,71.5684308131,70-79,918,8,798,270,1068,1068,798,270,6,2.1440984794,204028.713600114,0.8705224876,0.0376234253,0.0815161,0,59,0.0057849057,0.005413096,0.0054444717,175,1516
12046772,JProssa,10,14813,1247,933,29,175,45.509516029,40-49,718,7,37,47,84,84,37,47,6,2.4312092686,2217.5208450695,0.0568074925,0.0797475617,0.26378447,0,59,3.020547797001014E-4,2.5744384E-4,2.6056665E-4,175,12
12562482,simplysanj,10,3274,76,76,0,28,22.4039649238,20-29,534,5,0,1,1,1,0,1,7,3.4802750633,0,0,0,0,0,197,4.766339181938244E-5,0,6.8570175E-6,25,1
12843532,colly_mitch,10,2448,497,1516,14,78,41.5717260774,40-49,620,5,20,59,79,79,20,59,6,2.4561911658,368.6886726006,0.0364019854,0.1251217137,0.32144946,0,59,1.0839808551841119E-4,1.422716E-4,1.4399737E-4,77,0
12848262,TorontoStar,10,54031,111399,170,3960,171,92.458587449,90-100,977,8,645,3,648,648,645,3,7,3.0503258508,14608.9504926427,0.5400399265,0.0406481959,0.054263566,0,59,0.0044588532,0.0043765455,0.004258208,175,1649
12864252,idillun,10,13498,683,1429,33,47,45.3755511737,40-49,700,7,7,14,21,21,7,14,7,2.7939898624,4.9233434853,0.006139272,0.1619047619,0.5824176,0,59,7.237564787106017E-5,5.4198706E-5,5.485614E-5,175,2
12993222,CityNews,10,41185,52266,1636,1280,24,69.6932524949,60-69,944,8,147,32,179,179,147,32,6,2.6669080377,42354.2632094908,0.1231767058,0.0652815266,0.09625168,0,59,0.0012902746,0.0010026761,9.1884035E-4,175,231
13075932,Mannzhu,10,3408,516,235,46,13,42.5992097823,40-49,608,6,46,31,77,77,46,31,6,2.5275162925,341.0184451263,0.0862260631,0.1057758031,0.39411765,0,59,2.783511761759089E-4,3.1841738E-4,3.222798E-4,25,12
13080962,ravipjoshi,10,2724,575,512,24,15,39.6508925664,30-39,653,6,93,75,168,168,93,75,6,2.4308472122,1316.2682902092,0.1611510409,0.1453877958,0.3740645,0,59,4.808285132967273E-4,6.3683477E-4,6.445596E-4,25,42
13179482,Tigerlily007,10,2516,243,331,3,126,45.6540744553,40-49,637,6,10,25,35,35,10,25,6,2.6375814627,1756.2821020256,0.0127508354,0.1285714286,0.365,0,59,8.02819023733118E-5,7.452322E-5,7.542719E-5,77,21
13229652,ikonvodka,10,1789,1570,1873,40,4,36.4568575093,30-39,564,5,3,2,5,5,3,2,7,3.2784214337,207.1665554685,0.0077390328,0.05,0.16666667,0,59,1.6421939242729366E-4,2.7099353E-5,2.742807E-5,175,0
13230662,DianneKnight,10,394,1268,1948,2,6,29.6361403349,20-29,536,4,3,9,12,12,3,9,6,2.7679217958,1.9299786222,0.010583367,0.3181818182,0.5,0,59,6.556677941154664E-5,2.7099353E-5,2.742807E-5,77,0
13236872,TPHogan,10,2919,2134,2228,68,8,60.6521326477,60-69,699,6,50,69,119,119,50,69,7,2.5814627082,2760.4509293998,0.0444857163,0.0878792195,0.27055103,0,59,3.637190638031567E-4,3.4551675E-4,3.497079E-4,175,22
13282022,bluebeard,10,1678,292,858,3,54,45.5941825309,40-49,610,5,4,13,17,17,4,13,7,2.8660391021,38.8762102939,0.004417689,0.0919117647,0.21794872,0,59,6.277556347697588E-5,3.3874192E-5,3.4285087E-5,175,1
13384192,Tim_Ell,10,2573,660,1271,16,304,66.1526643903,60-69,662,6,70,144,214,214,70,144,6,2.2172338885,4869.2106739659,0.0949189338,0.0994032732,0.2540801,0,59,3.7402469804405716E-4,4.8101353E-4,4.8684824E-4,182,34
13699242,sailsmart,10,17022,778,1820,23,65,50.9871892094,50-59,736,8,121,231,352,352,121,231,6,2.1484431571,21680.1266664584,0.1501480682,0.0744382932,0.21854986,0,59,3.675119163094494E-4,8.265303E-4,8.3655614E-4,77,64
13896552,globalnewsto,10,20988,11732,1078,459,0,63.4678880491,60-69,793,6,73,11,84,84,73,11,7,2.8095582911,3693.5590198232,0.075544074,0.082616179,0.1314035,0,59,7.118819822457E-4,5.0133804E-4,5.0056225E-4,175,73
13952632,calix,10,4492,391,284,23,8,62.3120034183,60-69,638,5,44,36,80,80,44,36,6,2.5249818972,744.3170478253,0.0647989035,0.1360759494,0.32601798,0,59,2.5417617930048895E-4,3.0486772E-4,3.085658E-4,182,33
14065963,kevinharding,10,26003,1214,1960,34,777,60.1949666915,60-69,779,8,90,145,235,235,90,145,6,2.2451122375,9723.8819297645,0.1274097117,0.0745771959,0.21256468,0,59,4.2607762170197416E-4,6.165103E-4,6.2398857E-4,182,85
14070067,MosesIngram,10,530,2,56,0,0,15.6708586376,10-19,142,3,0,15,15,15,0,15,7,3.0152008686,0,0,0.3904761905,0.5809524,0,364,4.766339181938244E-5,0,6.8570175E-6,25,0
14092606,robertsnell,10,19370,1713,733,64,29,57.8672247311,50-59,763,8,7,5,12,12,7,5,7,3.2002172339,605.2228951148,0.0076494177,0.0454545455,0.21428572,0,59,2.0478273178429473E-4,5.4198706E-5,5.485614E-5,147,4
14103847,garychisholm,10,1141,165,268,6,8,36.6554307053,30-39,560,5,8,20,28,28,8,20,7,2.6998551774,600.6177778652,0.0128299493,0.1626984127,0.3904762,0,59,9.320861667859295E-5,6.0973543E-5,6.171316E-5,25,9
14108832,planta,10,12232,597,1296,25,233,58.5017988528,50-59,726,7,14,42,56,56,14,42,7,2.6556842867,433.1605113344,0.0314078641,0.1441558442,0.35147992,0,59,1.7397123866177907E-4,1.0162257E-4,1.02855265E-4,175,6
14171837,edwardtoronto,10,4548,494,1108,26,33,45.4267758607,40-49,641,6,21,62,83,83,21,62,6,2.5152063722,398.4527169014,0.0384625496,0.1667646195,0.3432836,0,59,1.3847396359417934E-4,1.4904643E-4,1.5085438E-4,175,23
14180138,forestethics,10,2012,5776,1912,346,14,56.2766228748,50-59,766,6,112,16,128,128,112,16,6,2.8320057929,9069.3618074551,0.085037119,0.0550565945,0.10745891,0,59,6.391403533480949E-4,7.655567E-4,7.6798594E-4,77,113
14199772,joeyjack,10,14099,680,739,26,42,58.2207853974,50-59,753,7,25,23,48,48,25,23,6,2.51955105,7974.9472718622,0.0323377529,0.052748227,0.2179803,0,59,2.3715906828658155E-4,1.761458E-4,1.7828245E-4,182,9
14231419,RobSilver,10,14693,6435,985,291,13,64.5790432263,60-69,808,8,444,75,519,519,444,75,6,2.471397538,8245.778072791,0.4942821297,0.0646736745,0.109981686,0,59,0.0027430157,0.003014803,0.0030376588,175,278
14241069,klashton27,10,12762,901,393,57,7,56.5942915033,50-59,752,7,11,10,21,21,11,10,7,2.9333816075,80.2669754858,0.0194960633,0.1476190476,0.28431374,0,59,2.2332580354892975E-4,8.129806E-5,8.228421E-5,175,10
14258863,Justance,10,5372,186,223,0,978,40.4826655961,40-49,644,6,3,7,10,10,3,7,7,2.9015206372,0.6532966289,0.0079493001,0.2444444444,0.5,0,59,6.103875684691665E-5,2.7099353E-5,2.742807E-5,175,2
14259750,RyanMMM,10,1169,457,1994,7,4,39.4966898267,30-39,623,5,42,164,206,206,42,164,6,2.2215785663,6239.057980657,0.0767718996,0.1249112006,0.24714285,0,59,3.433374360869336E-4,2.9131805E-4,2.9485175E-4,175,8
14261329,Scooterissima,10,30370,499,1082,20,113,41.23295631,40-49,640,9,48,84,132,132,48,84,6,2.4217958001,3607.7226568346,0.0529319598,0.0746588018,0.23220974,0,59,2.2146882104201376E-4,3.3196708E-4,3.3599386E-4,182,0
14262783,kweenshaker,10,1997,43,128,0,338,32.2243293928,30-39,619,5,0,3,3,3,0,3,7,3.3496199783,0,0,0.1666666667,0.16666667,0,684,4.766339181938244E-5,0,6.8570175E-6,175,3
14276665,naterotman,10,2197,1352,1187,43,6,52.6945631611,50-59,694,6,362,246,608,608,362,246,6,2.1752353367,21023.3679362331,0.5236191808,0.0732056924,0.18794264,0,59,0.0020454542,0.0024592662,0.0024890974,25,217
14281632,ChrisTomalty,10,8513,420,206,5,122,62.2987714867,60-69,678,6,15,11,26,26,15,11,7,2.9055032585,1210.5077627717,0.0137744279,0.0923076923,0.29411766,0,59,1.2020149026020934E-4,1.0839741E-4,1.0971228E-4,175,24
14303077,kishcom,10,4986,1907,421,34,20,44.7926483079,40-49,723,6,1,0,1,1,1,0,0,0,0,9.013879974086967E-4,0,0,0,57,4.998923433827396E-5,1.3549677E-5,0,175,4
14304664,c_9,10,40689,1215,368,79,1,54.183020368,50-59,788,9,60,17,77,77,60,17,6,2.7574221579,3535.1774920373,0.087227435,0.1196172249,0.24182692,0,59,3.563074621552293E-4,4.1326514E-4,4.1827807E-4,175,63
14390356,carlena,10,7724,882,686,33,268,53.3213213668,50-59,729,7,73,37,110,110,73,37,6,2.622737147,817.9387143875,0.1243021399,0.1531276063,0.36126703,0,59,4.8353739348546624E-4,5.0133804E-4,5.074193E-4,175,26
14392636,laura_payton,10,15513,10553,1601,629,5,63.9605478963,60-69,798,8,648,151,799,799,648,151,6,2.2729905865,37003.1822618685,0.7465528616,0.0546626265,0.100277066,0,59,0.0041165654,0.00439687,0.004395348,175,249
14446092,nietha,10,3393,202,403,5,67,41.0947326402,40-49,632,5,2,15,17,17,2,15,7,2.8649529327,6.9792621561,0.0018640936,0.1397058824,0.20952381,0,59,5.152159617800872E-5,2.0324514E-5,2.0571053E-5,77,0
14470102,anthonymarco,10,24275,1870,1487,114,15,57.6143259812,50-59,772,7,86,80,166,166,86,80,6,2.3750905141,9344.4413742371,0.1082830918,0.0623220153,0.21967655,0,59,5.684043261911981E-4,5.8941095E-4,5.9656054E-4,182,93
14485907,tamtar,10,7602,161,167,7,287,60.6321296613,60-69,705,6,2,2,4,4,2,2,8,3.9286748733,3.0817460317,3.091634834609252E-4,0,0,0,59,8.079893022594355E-5,2.0324514E-5,2.0571053E-5,182,5
14558543,headtale,10,1159,624,1629,21,8,58.3145234725,50-59,633,5,45,86,131,131,45,86,7,2.4873280232,2514.073585935,0.0529398615,0.09377569,0.29468846,0,59,2.3716269019851048E-4,3.1164257E-4,3.154228E-4,25,48
14560937,oneguycoding,10,2330,50,131,3,125,29.6031456493,20-29,530,5,2,3,5,5,2,3,7,3.1002896452,0.4235653828,0.0033683165,0.2,0.41666666,0,59,5.936703473744953E-5,2.0324514E-5,2.0571053E-5,175,0
14627265,freebalance,10,29628,1044,725,57,80,54.2174766777,50-59,737,8,2,1,3,3,2,1,7,3.5434467777,0.3571428571,6.323809764469337E-4,0.1666666667,0.16666667,0,59,5.0742070075449115E-5,2.0324514E-5,2.0571053E-5,175,3
14638851,frankejames,10,20348,8042,6514,634,5559,67.4399247056,60-69,824,8,273,264,537,537,273,264,6,2.159666908,64117.7335170813,0.281464369,0.0315183857,0.13544698,0,59,0.0012084944,0.0018563056,0.0018788228,77,202
14660147,Bendihossan,10,41942,846,965,49,490,50.0098605949,50-59,786,9,1,1,2,2,1,1,8,3.8808834178,0,2.2887075842316563E-4,0,0,0,59,5.918003881060458E-5,1.3549677E-5,1.3714035E-5,182,2
14678279,stephen_taylor,10,30542,20455,16936,825,23,73.882869792,70-79,893,8,562,554,1116,1116,562,554,6,1.990948588,550158.014519663,0.5400882162,0.0177861356,0.06349783,0,59,0.0038153481,0.003814234,0.0038605009,175,435
14690573,romeoinottawa,10,25028,1268,873,47,260,60.2686627228,60-69,755,8,53,34,87,87,53,34,6,2.6386676322,757.8873040278,0.1004320331,0.1017107725,0.29717514,0,59,5.602511101668255E-4,3.6584126E-4,3.7027895E-4,175,79
14705603,680News,10,33347,46341,234,1561,6,69.6425748328,60-69,929,7,134,9,143,143,134,9,7,3.1281679942,7553.4406209899,0.105063554,0.0657933616,0.088860676,0,59,0.0010756624,9.146032E-4,8.571272E-4,175,150
14718629,NoamGoldUtting,10,1163,42,111,1,1,16.034313484,10-19,469,4,10,24,34,34,10,24,7,2.5800144823,5.4602557248,0.0318158877,0.2745098039,0.6737892,0,59,1.3780739925623456E-4,7.452322E-5,7.542719E-5,25,2
14795481,alexbungle35,10,2035,65,200,4,5,38.7991299808,30-39,579,6,1,7,8,8,1,7,7,2.7766111513,0,0.0072676982,0.2857142857,0.54761904,0,59,5.409653606626543E-5,1.3549677E-5,1.3714035E-5,25,1
14890735,DonFelipe,10,354,17,50,0,7,18.5784069155,10-19,322,3,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,454,4.766339181938244E-5,0,6.8570175E-6,197,0
14900584,jplett,10,5775,492,596,12,35,60.0671861623,60-69,695,7,40,52,92,92,40,52,6,2.452570601,5270.5440942667,0.0433408112,0.0630673674,0.2739343,0,59,2.011884429940985E-4,2.7776835E-4,2.811377E-4,182,54
14969693,klimaz,10,2453,64,45,2,40,27.2199036137,20-29,564,6,4,4,8,8,4,4,7,3.2509051412,6.4396348605,0.0047101061,0.125,0.46666667,0,59,6.098345705150649E-5,3.3874192E-5,3.4285087E-5,147,0
15013005,nigelbeale,10,3711,945,1059,51,36,51.4604038539,50-59,653,6,6,34,40,40,6,34,7,2.631788559,18.026776236,0.0173362675,0.2480769231,0.465873,0,59,9.743704279595052E-5,4.742387E-5,4.799912E-5,175,10
15031337,Geoff_Sharpe,10,9325,1844,1984,80,113,67.7501788895,60-69,761,7,107,132,239,239,107,132,6,2.3251267198,15460.0124535797,0.1122781902,0.0704440772,0.18525451,0,59,5.619127731116803E-4,7.316825E-4,7.405579E-4,175,79
15142813,BFSingh,10,11232,1880,982,119,40,64.337621702,60-69,749,7,39,19,58,58,39,19,7,2.7472845764,1009.0669869155,0.0459898847,0.0635208711,0.19329268,0,59,2.643909170126388E-4,2.7099354E-4,2.742807E-4,175,16
15152494,cheriak,10,1160,272,537,6,26,42.1567935276,40-49,558,5,7,18,25,25,7,18,6,2.5901520637,38.2541420083,0.0176429327,0.1583333333,0.44117647,0,59,7.610076191687491E-5,5.4198706E-5,5.485614E-5,77,2
15178939,cindiforeman,10,1458,616,1523,41,98,43.6923609717,40-49,642,5,32,72,104,104,32,72,6,2.4478638668,1505.2943739806,0.0371071714,0.0850448096,0.24054053,0,59,1.652209738473447E-4,2.2356966E-4,2.2628158E-4,182,20
15179114,jkehoe3,10,1776,460,1598,24,1,45.7837099385,40-49,494,5,34,90,124,124,34,90,6,2.3595220854,861.3384537162,0.050548111,0.1318515605,0.33321893,0,59,1.6375660869010958E-4,2.3711934E-4,2.3999561E-4,182,1
15205787,MikeSullivanMP,10,588,1347,791,99,5,49.4306244523,40-49,677,4,265,160,425,425,265,160,6,2.3070238957,11430.2953505634,0.4194610622,0.1104384018,0.24744377,0,59,0.0015259914,0.001802107,0.0018239666,25,204
15206059,janfromthebruce,10,3109,301,586,7,40,44.894271974,40-49,616,6,73,140,213,213,73,140,6,2.2664735699,5223.3423961859,0.1147747098,0.0974178404,0.31605875,0,59,3.1838140496560485E-4,5.0133804E-4,5.074193E-4,25,42
15214135,lorene1voice,10,41631,2908,3167,182,50,60.690446201,60-69,781,9,223,257,480,480,223,257,6,2.1491672701,45699.8581482453,0.2424084383,0.0438021921,0.15593717,0,59,9.740363425426368E-4,0.0015175638,0.0015222579,182,275
15215453,ReynoldR,10,1264,107,344,0,12,33.0373065452,30-39,578,5,23,38,61,61,23,38,6,2.4377262853,986.8985042092,0.0453972481,0.1841530055,0.40731293,0,59,1.3219201859477847E-4,1.6259612E-4,1.6456842E-4,25,2
15223577,Johnny222,10,1705,231,294,3,26,40.937518047,40-49,599,5,39,54,93,93,39,54,6,2.5076031861,939.6797726747,0.0558243876,0.1110331931,0.33630952,0,59,2.2410249944768414E-4,2.7099354E-4,2.742807E-4,182,21
15228888,page_1215,10,3026,1015,1477,40,37,61.4100033401,60-69,668,6,65,83,148,148,65,83,6,2.367487328,2265.9076616031,0.0794977277,0.0915149844,0.32340425,0,59,3.657691541341284E-4,4.4713932E-4,4.5256317E-4,182,25
15235516,Leenes,10,232,85,369,0,14,49.2469538388,40-49,361,4,20,79,99,99,20,79,6,2.2910934106,527.6127781378,0.0199922229,0.1230674088,0.2609568,0,59,1.0169083021737174E-4,1.422716E-4,1.4399737E-4,77,1
15254148,mode23,10,21543,804,733,25,1,51.5736796839,50-59,754,8,91,122,213,213,91,122,6,2.3055756698,5843.8217182217,0.1042957582,0.0759146071,0.29413086,0,59,2.869238427729692E-4,6.2328513E-4,6.308456E-4,77,49
15275729,pblaauw,10,11034,306,604,15,0,43.0195784874,40-49,691,7,1,6,7,7,1,6,7,2.9384503983,0.2212430999,0.0064515096,0.2142857143,0.4,0,59,5.695780909507137E-5,1.3549677E-5,1.3714035E-5,182,0
15278776,jimbobbysez,10,29254,2364,2065,136,3,50.9616830374,50-59,838,9,319,343,662,662,319,343,6,2.0973931933,55402.2427887671,0.3651136273,0.0351408422,0.14439969,0,59,0.0012636928,0.0021679483,0.0021942456,77,162
15331235,claudlemire,10,23790,1163,1627,20,1689,54.2426620811,50-59,765,8,80,93,173,173,80,93,6,2.414916727,4533.5886666152,0.0609906948,0.0776650087,0.22024524,0,59,4.0147774678629526E-4,5.487619E-4,5.5541843E-4,175,84
15333188,Real_Dr_Roy,10,35663,1565,2001,74,97,47.2216755891,40-49,740,9,77,87,164,164,77,87,6,2.5068790731,4481.379000375,0.0646824639,0.0713003142,0.21541184,0,59,4.5949092881931433E-4,5.284374E-4,5.348474E-4,175,10
15395708,ryanbaldwin,10,10486,569,282,34,63,46.2179295451,40-49,727,7,2,2,4,4,2,2,7,3.3044895004,9.4468551074,0.0018113843,0.0833333333,0.16666667,0,59,5.7153077582842236E-5,2.0324514E-5,2.0571053E-5,77,2
15419003,lexinc,10,1136,74,295,3,51,42.3998625657,40-49,548,5,13,43,56,56,13,43,6,2.4659666908,199.6092299249,0.0147531752,0.1181818182,0.27353266,0,59,9.133423623809926E-5,9.484774E-5,9.599824E-5,77,14
15458655,CathHughes,10,118,169,222,2,8,45.8342745006,40-49,432,3,0,1,1,1,0,1,7,3.4379297865,0,0,0,0,0,634,4.766339181938244E-5,0,6.8570175E-6,25,0
15487023,kyall,10,7562,297,233,6,10,43.3657657195,40-49,695,6,39,29,68,68,39,29,6,2.7277335264,691.4362286453,0.0629645005,0.1496927129,0.40039214,0,59,2.1063222982985427E-4,2.7099354E-4,2.742807E-4,25,33
15526230,mujtaba2k8,10,6530,1304,1895,28,46,52.9354424108,50-59,699,8,3,4,7,7,3,4,7,3.2776973208,336.3606521283,0.0017639791,0,0,0,59,6.768974481344851E-5,2.7099353E-5,2.742807E-5,175,2
15569103,Suaveman,10,10178,3070,3379,65,80,62.7810489983,60-69,755,7,269,319,588,588,269,319,6,2.0912382332,60098.6470512841,0.3837662764,0.039654533,0.16329908,0,59,0.0013510802,0.0018292064,0.0018513948,25,230
15590725,hillsarah,10,2710,553,492,12,9,44.2199367673,40-49,665,6,44,63,107,107,44,63,6,2.4847936278,1727.0754083607,0.0628040399,0.1255510492,0.35780886,0,59,2.536087480731423E-4,3.0486772E-4,3.085658E-4,147,22
15612072,gregsdouglas,10,4817,988,1274,17,6,59.1302450661,50-59,669,6,23,61,84,84,23,61,6,2.4076755974,1646.3634599163,0.0248295638,0.1176133104,0.32734004,0,59,1.5634274720178072E-4,1.6259612E-4,1.6456842E-4,175,6
15616657,jpturcotte,10,7842,410,1952,6,0,40.0362581494,40-49,614,7,7,27,34,34,7,27,6,2.5506879073,169.0840441167,0.0154865907,0.1506238859,0.32539684,0,59,7.216243620522234E-5,5.4198706E-5,5.485614E-5,77,1
